,bpp,y-psnr
0,0.08421778951613468,25.1415
1,0.17672495180461698,27.0792
2,0.31566752062436043,28.6559
3,0.4193173156045811,29.5843
4,0.608546259408881,30.7094
5,0.9865006305611178,32.2268
6,1.3975099246357081,33.2935
